route_code,cost,start_location,end_location,estimated_travel_time,distance,avg_traffic_density,avg_fuel_consumption,historical_delays,weather_risk_factor,time_of_day_efficiency,day_of_week_efficiency,seasonal_factors,complexity_score,historical_incidents,id_x,vehicle_id,driver_id,route_id,start_time,end_time,actual_duration,expected_duration,start_fuel_level,end_fuel_level,fuel_consumed,actual_distance,planned_distance,average_speed,max_speed,idle_time,weather_conditions,traffic_conditions,on_time_status,cargo_weight,cargo_type,maintenance_issues_reported,driver_fatigue_score,id_y,name,email,license_number,total_trips_driver,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id_merged,license_plate,model,capacity,category,status,total_trips_vehicle,total_distance_travelled,manufacture_year,fuel_efficiency,maintenance_score,last_maintenance_date,maintenance_frequency,engine_hours,idle_time_percentage,avg_speed,emissions_data,tire_wear_rate,breakdown_frequency,sensor_data_json,operational_cost_per_mile,driver_id_vehicles,route_id_vehicles,id_vehicles
R262,186.3596508397607,Butare,Nyundo,5,289.8411792006383,0.4529488677332104,15.25180544785221,25.974611567727603,0.6124824328626218,"{""0"": 0.8427399398446602, ""1"": 0.9946277750819243, ""2"": 0.7466891583727638, ""3"": 0.7190911222095288, ""4"": 0.7354583984607288, ""5"": 0.867465478762725, ""6"": 0.9811096902982652, ""7"": 0.9300602386726403, ""8"": 0.7929495961817274, ""9"": 0.9884489703769548, ""10"": 0.8112018960330089, ""11"": 0.9628311329085915, ""12"": 0.8310539975857687, ""13"": 0.7221990505540825, ""14"": 0.8522255683619253, ""15"": 0.8770873794592534, ""16"": 0.965648698842271, ""17"": 0.7070450296498036, ""18"": 0.9871741109605799, ""19"": 0.8197618632322958, ""20"": 0.7982805704983854, ""21"": 0.8357223987209916, ""22"": 0.9190452424461756, ""23"": 0.9405033578114597}","{""0"": 0.8401582382582706, ""1"": 0.9415323079124954, ""2"": 0.9353886998207217, ""3"": 0.9686348258736476, ""4"": 0.8086958633237007, ""5"": 0.9766152942027971, ""6"": 0.9842751262563927}","{""winter"": 0.8669055184218498, ""spring"": 0.9539634114003018, ""summer"": 0.9208965272843205, ""fall"": 0.8886110034314176}",2.038330987212677,3,262,1238,449,262,2024-03-31 16:52:35.818730,2024-03-31 22:24:38.178658,332.03933213672883,300.0,66.41805085156118,50.08173314364593,16.33631770791525,317.22383827987204,289.8411792006383,57.32281827670536,78.4955951059221,37.59116337391884,Fog,Light,False,2758.668438358133,Fragile,,0.2739285271460773,25,Mugisha Eric,drivera254a363@example.com,DL00449,76,8699.18,0.5657139384445828,0.9073966183027016,9.054371513584188,0.978919787458502,"{""highway"": 55.73193999784025, ""city"": 26.078506711047186, ""residential"": 15.600562117063115}",34,7,0.9110328313300188,0.7862828764730799,3.5949374693248477,1,"['Basic', 'Advanced']","[""R359"", ""R455"", ""R069""]",0.4726675460576131,449,VEH1238,Toyota Land Cruiser,62,Coach,active,274,63858.39716587396,2010,13.13234229814092,0.5950126823099389,2025-01-18,86,15848.22516623461,0.1143901288218553,52.71211852904661,"{""co2"": 167.34162607222999, ""nox"": 37.24172705886623}",0.0041965463731822,0.0461489276474246,"{""engine_temp"": 184.3779423551932, ""oil_pressure"": 54.30251686946489, ""battery"": 13.239024997151805}",1.2306814450494397,449.0,342.0,1238
R269,452.4855743958975,Butare,Kayonza,9,209.2138858766439,0.131848665077768,22.148882406563068,24.119267696362225,0.7158251111487446,"{""0"": 0.9792664627898114, ""1"": 0.9614749934322246, ""2"": 0.9082088621621638, ""3"": 0.8854089983877974, ""4"": 0.7930916480095909, ""5"": 0.863203929876695, ""6"": 0.7460861094442239, ""7"": 0.8551463021019432, ""8"": 0.7424421700879872, ""9"": 0.9101103663388311, ""10"": 0.8461746991382577, ""11"": 0.9984694933364471, ""12"": 0.9604515019985793, ""13"": 0.7321977910037533, ""14"": 0.97218901332354, ""15"": 0.8220272376259792, ""16"": 0.7261460407127137, ""17"": 0.8216253364678971, ""18"": 0.9708278810003812, ""19"": 0.758664165100373, ""20"": 0.961570496496866, ""21"": 0.8804739940226832, ""22"": 0.8970004507246042, ""23"": 0.9595657805597426}","{""0"": 0.8727249704264785, ""1"": 0.8873750186973658, ""2"": 0.9533826762367622, ""3"": 0.9605124603422263, ""4"": 0.8218301275764462, ""5"": 0.8861889481721209, ""6"": 0.9676749592461024}","{""winter"": 0.8225429071148382, ""spring"": 0.915653019147897, ""summer"": 0.9578228703410274, ""fall"": 0.8305079206939711}",8.54653572998759,2,269,634,341,269,2025-01-08 11:55:47.818730,2025-01-08 20:31:02.986240,515.2527918309543,540.0,91.5655966506359,55.65917095430224,35.906425696333656,207.3985270920471,209.2138858766439,24.151080445975463,29.540847263976524,94.8416916560907,Clear,Light,True,3167.378765680595,General,,0.3653878769197571,34,Umuhoza Emmanuel,driver86bda443@example.com,DL00341,75,27835.3,0.5284418412925262,0.7398232834637986,1.0790017238736442,0.7409724874019851,"{""highway"": 67.84339891264433, ""city"": 20.464789603383675, ""residential"": 20.054496753238723}",36,22,0.7215243635796165,0.7787872631084355,4.34965015875129,2,['Basic'],"[""R019"", ""R281"", ""R126""]",0.3927059864306031,341,VEH0634,Isuzu D-Max,48,Coaster,active,92,48579.75122780279,2012,12.859251887016187,0.6465452516218732,2025-02-26,173,5733.550801231604,0.0931165569591369,47.89941965520564,"{""co2"": 236.25660890443976, ""nox"": 36.15892792240293}",0.0026092749196196,0.0352792232617752,"{""engine_temp"": 216.78750110811504, ""oil_pressure"": 61.282311032756425, ""battery"": 12.225210651597253}",0.7294566531487099,341.0,456.0,634
R270,379.6378297814053,Butare,Gisenyi,1,337.3892999802628,0.5209949672767381,12.757061336936667,37.35837786071395,0.2509447568393846,"{""0"": 0.7874779005372385, ""1"": 0.8807405088213585, ""2"": 0.8604940903948916, ""3"": 0.9983241925494465, ""4"": 0.9805196490292485, ""5"": 0.9799707764167503, ""6"": 0.8329707260896381, ""7"": 0.9964000963359847, ""8"": 0.8814331546648042, ""9"": 0.9287402163377482, ""10"": 0.9254117971972783, ""11"": 0.7029729149575554, ""12"": 0.8162643580220234, ""13"": 0.8304158933011834, ""14"": 0.7321835076515466, ""15"": 0.803250384081362, ""16"": 0.9560504987469527, ""17"": 0.9309639577546327, ""18"": 0.7670894118393382, ""19"": 0.827174601744613, ""20"": 0.9739896259656127, ""21"": 0.9101877346713947, ""22"": 0.8747731940783839, ""23"": 0.9573126444764863}","{""0"": 0.8989529677857638, ""1"": 0.8444754889543266, ""2"": 0.9602366625838528, ""3"": 0.9906309218955383, ""4"": 0.9175504368883352, ""5"": 0.851211236324558, ""6"": 0.9533133089746835}","{""winter"": 0.8820430980801928, ""spring"": 0.928400337892202, ""summer"": 0.9207558283736224, ""fall"": 0.8289795222997814}",2.8476382342512787,0,270,1157,540,270,2025-01-12 08:39:00.818730,2025-01-12 09:38:20.272697,59.32423279150332,60.0,94.14960567676768,56.50513990684262,37.64446576992507,352.9110443068218,337.3892999802628,356.9310829998974,449.53068429625887,7.696259222710658,Fog,Heavy,True,3279.290406768492,Perishable,,0.4116027079187725,36,Rwigema Odette,drivera41801bc@example.com,DL00540,73,12322.04,0.6353501468962457,0.8648814761737283,10.586860401003024,0.7984095146945442,"{""highway"": 68.10371206377802, ""city"": 34.95996785931967, ""residential"": 23.11337977509922}",14,18,0.8118180035993918,0.9178105385674992,4.317588410791282,3,"['Basic', 'Advanced']","[""R123"", ""R246"", ""R059""]",0.465768240887249,540,VEH1157,Nissan Patrol,53,Cab,active,276,69890.05628080734,2021,10.154206705615929,0.5417975225635138,2025-01-10,172,10572.471385827605,0.227258580771401,58.03490939728451,"{""co2"": 242.9468630038797, ""nox"": 10.936388125843939}",0.0072662933072645,0.0100298228959388,"{""engine_temp"": 180.8358718964332, ""oil_pressure"": 53.49718802954006, ""battery"": 13.74818988360263}",1.07495885354595,540.0,1.0,1157
R271,388.5921323728656,Karongi,Gisenyi,4,245.7769884444922,0.5447630931259648,24.101948217299363,10.153165271854965,0.5742290104221884,"{""0"": 0.8686028402308841, ""1"": 0.9492707215817796, ""2"": 0.7962617216388731, ""3"": 0.9711041352557465, ""4"": 0.8092932705784558, ""5"": 0.7665968489800628, ""6"": 0.9291921884583345, ""7"": 0.94919684930671, ""8"": 0.7527087703763676, ""9"": 0.8282093741919285, ""10"": 0.7763577769947178, ""11"": 0.816923041661922, ""12"": 0.8883631015075687, ""13"": 0.8948803210424225, ""14"": 0.9953929311130979, ""15"": 0.8444693281362454, ""16"": 0.7249744731144061, ""17"": 0.7110883065514884, ""18"": 0.9052932382157735, ""19"": 0.9821847351085389, ""20"": 0.7487582912738383, ""21"": 0.799884880111193, ""22"": 0.9800603509577542, ""23"": 0.9362192912270205}","{""0"": 0.8021472638010272, ""1"": 0.8823143063679791, ""2"": 0.8430028762682527, ""3"": 0.8550672741347733, ""4"": 0.8244934511727752, ""5"": 0.8202815614900525, ""6"": 0.8301333777548575}","{""winter"": 0.7265176162475758, ""spring"": 0.8004978315322991, ""summer"": 0.9362277371370438, ""fall"": 0.8757101778544227}",4.525524786122688,2,271,151,375,271,2025-02-26 13:47:29.818730,,240.0,240.0,74.09241410092308,,,,245.7769884444922,,,,Rain,Heavy,True,7743.287992075278,General,,0.1649995298402815,42,Mukamana Alice,drivera5a5aea8@example.com,DL00375,19,19672.37,0.6373072907420915,0.9558047454741664,18.7338211879435,0.7711927195732236,"{""highway"": 73.25878263927291, ""city"": 25.931549995416738, ""residential"": 21.30847183487424}",49,35,0.8382928927524577,0.9853951118633404,3.8236342729255375,4,"['Basic', 'Advanced']","[""R254"", ""R383"", ""R051""]",0.1065628739690408,375,VEH0151,Isuzu D-Max,52,Coaster,active,11,59179.257360442825,2019,10.367206403429527,0.783211596456368,2024-10-04,48,1514.8166031952185,0.2099844539786547,49.335200917217406,"{""co2"": 251.8604535192009, ""nox"": 46.68564402147002}",0.0063174332073934,0.0088400130163855,"{""engine_temp"": 191.10990175268483, ""oil_pressure"": 41.077591825758965, ""battery"": 12.097425756856723}",0.9389199174987942,375.0,142.0,151
R273,204.5779422769081,Kirehe,Gisenyi,4,198.78284854445232,0.6039065749649106,20.840817684031,47.48380979193381,0.5459264042907747,"{""0"": 0.7416372148964138, ""1"": 0.7819821484800886, ""2"": 0.8732889896410763, ""3"": 0.716336589663084, ""4"": 0.7259738402851889, ""5"": 0.751119538616358, ""6"": 0.8593708143173799, ""7"": 0.8765806542561327, ""8"": 0.7930022608780488, ""9"": 0.9440809940299326, ""10"": 0.7332289593039448, ""11"": 0.7571439859779194, ""12"": 0.9688085023076465, ""13"": 0.9123357611217877, ""14"": 0.892507858247452, ""15"": 0.8353953015071025, ""16"": 0.9727414598519807, ""17"": 0.708417693046636, ""18"": 0.7757977942597284, ""19"": 0.8262269780047254, ""20"": 0.8352498250841395, ""21"": 0.9948451061946382, ""22"": 0.772639599516184, ""23"": 0.836265631935835}","{""0"": 0.8929206454597068, ""1"": 0.8573138603259747, ""2"": 0.921956001355404, ""3"": 0.9389001852697936, ""4"": 0.923033096062803, ""5"": 0.9180291057596808, ""6"": 0.9751572724085968}","{""winter"": 0.784288631418975, ""spring"": 0.8252968831926908, ""summer"": 0.9074727295217213, ""fall"": 0.8118263968441178}",6.139208160796979,6,273,692,79,273,2024-12-02 05:01:48.818730,2024-12-02 09:07:47.417892,245.97665270357564,240.0,76.47737182215835,57.98859247298971,18.48877934916864,211.9343505070114,198.78284854445232,51.69621137069745,71.25272394787237,27.11676283427133,Rain,Light,True,7025.764250478092,General,,0.6705983205380535,79,Rwigema Anitha,driverd56b1bc0@example.com,DL00079,159,4964.11,0.9147545694420944,0.7240317588920236,7.513223757998526,0.972369598455584,"{""highway"": 56.68171115727515, ""city"": 25.720506308959486, ""residential"": 22.940406103289668}",48,37,0.7594887916714642,0.7778016070463133,4.319766117442439,4,"['Basic', 'Advanced']","[""R248"", ""R411"", ""R474""]",0.2685351330664755,79,VEH0692,Toyota Hilux,45,Coaster,maintenance,286,37068.26981385107,2018,7.422647269619267,0.8030089561926224,2024-10-30,60,9014.313617276186,0.2130169101893483,47.44718382186792,"{""co2"": 127.46267643288797, ""nox"": 12.08502435286725}",0.0037615735512615,0.0200722959790071,"{""engine_temp"": 209.7949525598591, ""oil_pressure"": 65.24524815975056, ""battery"": 13.23916944982239}",0.9894334772826834,79.0,317.0,692
R275,109.9157521311347,Nyundo,Rubavu,7,63.18319301699182,0.2722255448065487,10.87849193213104,12.910630099931597,0.2102829901759447,"{""0"": 0.7720962862590622, ""1"": 0.7327330595102665, ""2"": 0.9788236338482966, ""3"": 0.744456763257459, ""4"": 0.9957550824662151, ""5"": 0.7828387291729078, ""6"": 0.7243083494439251, ""7"": 0.8847612656115402, ""8"": 0.8817691358041274, ""9"": 0.8554376486386699, ""10"": 0.7744376305007885, ""11"": 0.9832640525690529, ""12"": 0.9237249230544278, ""13"": 0.9579493741723726, ""14"": 0.8565085624761154, ""15"": 0.8484379515930274, ""16"": 0.8862179639595912, ""17"": 0.8181798587527582, ""18"": 0.8714945430569138, ""19"": 0.9701508373498076, ""20"": 0.9830112520437577, ""21"": 0.827135553121825, ""22"": 0.9428228732231048, ""23"": 0.9445950409587015}","{""0"": 0.8922388231911687, ""1"": 0.8846570352806367, ""2"": 0.8630662590478119, ""3"": 0.970990115358851, ""4"": 0.8061337854595068, ""5"": 0.8958101271043126, ""6"": 0.8606913341997172}","{""winter"": 0.8429601016833229, ""spring"": 0.8268639113077727, ""summer"": 0.9332758501683747, ""fall"": 0.8292412789237125}",5.907400453346486,2,275,559,474,275,2024-12-07 05:48:19.818730,2024-12-07 13:35:49.624348,467.49676029488,420.0,87.49542662872989,75.17425574327874,12.321170885451153,60.86294356253342,63.18319301699182,7.811341005761403,11.18573278926111,43.3232481726728,Clear,Heavy,False,6329.065600773077,General,,0.3760192238657803,9,Uwase Odette,driver5c6ec1db@example.com,DL00474,183,6864.43,0.7182894805065464,0.7956071471390016,7.677081738319581,0.9978337976457974,"{""highway"": 72.8259495859372, ""city"": 32.714688929412034, ""residential"": 16.269460383554797}",20,14,0.6785182450353258,0.8909601418184028,4.284488303930844,1,['Basic'],"[""R039"", ""R238"", ""R001""]",0.3749003149239038,474,VEH0559,Toyota Land Cruiser,47,Cab,inactive,240,95052.11928607395,2013,14.992055561064795,0.6223454536980857,2024-10-28,94,18938.785250154684,0.0831590249664976,59.66544738105264,"{""co2"": 200.6773567799223, ""nox"": 36.293432376117394}",0.0066034959426235,0.035539590203996,"{""engine_temp"": 181.18268309389632, ""oil_pressure"": 53.57244166753863, ""battery"": 13.479793056898714}",0.7093334108561224,474.0,492.0,559
R281,161.92461693493723,Huye,Rubavu,4,122.88528247887406,0.6106745320914464,17.376705971391075,9.25653830268907,0.6717771249360974,"{""0"": 0.8834203951630512, ""1"": 0.8285559838664952, ""2"": 0.9777592925111454, ""3"": 0.785654347426301, ""4"": 0.8346311919570031, ""5"": 0.742041460570911, ""6"": 0.7031571558250146, ""7"": 0.8133739367507697, ""8"": 0.9289826376647865, ""9"": 0.9408577845167218, ""10"": 0.8142743145935563, ""11"": 0.8049913023499436, ""12"": 0.8465443549080549, ""13"": 0.855580919295323, ""14"": 0.8775421451618532, ""15"": 0.7372753871836528, ""16"": 0.7405382685882985, ""17"": 0.9177926691719505, ""18"": 0.8888040264866289, ""19"": 0.797478994508655, ""20"": 0.7635276826390391, ""21"": 0.83796198531416, ""22"": 0.810795815122968, ""23"": 0.996401677753543}","{""0"": 0.8112698686329722, ""1"": 0.9117652217079358, ""2"": 0.9745147438774463, ""3"": 0.8062825827956217, ""4"": 0.9069482438588747, ""5"": 0.9474644920058803, ""6"": 0.8042216524975627}","{""winter"": 0.874610483005545, ""spring"": 0.9448027731937977, ""summer"": 0.9766811693115197, ""fall"": 0.8045379047167971}",6.109249430725212,17,281,1070,717,281,2024-06-29 04:53:15.818730,2024-06-29 09:06:08.124901,252.87176950981785,240.0,75.55286865634659,37.479424562979865,38.07344409336672,122.78252917829566,122.88528247887406,29.13315220982671,40.78851024590894,46.82785476585071,Rain,Moderate,True,4551.040334622321,General,,0.2250063287125722,60,Ndagijimana Claude,driverbf825e87@example.com,DL00717,183,45992.06,0.564806221011408,0.7561766839656024,9.67322986759954,0.9142506889136393,"{""highway"": 63.83169109151194, ""city"": 26.540916383626023, ""residential"": 21.80037405013349}",37,1,0.7567008107440614,0.8168813594914828,3.911253229604959,1,['Basic'],"[""R050"", ""R403"", ""R196""]",0.4666750797101021,717,VEH1070,Nissan Patrol,92,Cab,inactive,13,3111.1549345705307,2020,6.167822057523448,0.6466197438700364,2025-01-27,180,18804.399792847627,0.180758719943696,49.74091230148056,"{""co2"": 136.93662801826952, ""nox"": 43.47128647618782}",0.0022094029163998,0.0363254088596728,"{""engine_temp"": 184.75516196806856, ""oil_pressure"": 40.943355911911596, ""battery"": 12.33867964085732}",0.7904799437195662,717.0,390.0,1070
R286,267.5401413841158,Kamonyi,Huye,10,59.29363853697532,0.8215999385609294,25.75255651192242,39.59272191328376,0.6920007065998388,"{""0"": 0.7059978502066125, ""1"": 0.7520864678528201, ""2"": 0.7350368562150318, ""3"": 0.7774352007774088, ""4"": 0.8003787945848055, ""5"": 0.8707617168046364, ""6"": 0.8724177644481794, ""7"": 0.7960407668522032, ""8"": 0.8082945987341812, ""9"": 0.8093453204104292, ""10"": 0.9838331923647408, ""11"": 0.9571900075720938, ""12"": 0.9921204670966375, ""13"": 0.8303003793603994, ""14"": 0.8332874884815137, ""15"": 0.8782033324426989, ""16"": 0.7696894564166096, ""17"": 0.77684138556815, ""18"": 0.9409646384225347, ""19"": 0.7479731027174149, ""20"": 0.7556719768763405, ""21"": 0.9729544984463633, ""22"": 0.8998882961060397, ""23"": 0.8108422033314744}","{""0"": 0.8782081037450761, ""1"": 0.8995065603526067, ""2"": 0.907739674254877, ""3"": 0.9340377903747109, ""4"": 0.9284688661515668, ""5"": 0.8289598058497258, ""6"": 0.918704647008209}","{""winter"": 0.8288745447429868, ""spring"": 0.9700967146238961, ""summer"": 0.9612880050439618, ""fall"": 0.9317180168576099}",2.6796442504725944,20,286,811,724,286,2025-01-08 01:16:13.818730,2025-01-08 10:01:29.443810,525.260418008298,600.0,64.44697553173779,36.41032822443641,28.03664730730138,62.75083800005895,59.29363853697532,7.1679687844745565,8.915201359534482,80.44707074697057,Rain,Heavy,True,2133.6600905630103,Fragile,,0.3755938894016777,11,Iyamuremye Jean,driver70c2cba8@example.com,DL00724,164,20769.22,0.9015621301670664,0.7128488690346453,16.769678004396056,0.782477349513244,"{""highway"": 68.51156952480234, ""city"": 26.08283293917515, ""residential"": 24.831529668033276}",4,6,0.921259349577358,0.785988158739733,3.4928938314994555,1,['Basic'],"[""R081"", ""R220"", ""R199""]",0.346005595062072,724,VEH0811,Isuzu D-Max,84,Coaster,maintenance,80,84111.93596898027,2023,9.766865838748284,0.8997584562607845,2024-10-04,172,5416.895686481768,0.2941455674051639,38.27238483331387,"{""co2"": 244.54825508653354, ""nox"": 29.09237687352246}",0.0012704036500889,0.0069007995678345,"{""engine_temp"": 203.86573616065948, ""oil_pressure"": 61.97086119379293, ""battery"": 13.751873048686397}",1.4288809752189502,724.0,101.0,811
R303,411.1813875515138,Karongi,Musanze,7,255.07174554751663,0.5517597587701933,11.627864353522416,43.05877763179104,0.6097361818993956,"{""0"": 0.7227490520590623, ""1"": 0.9035644997670516, ""2"": 0.8291156538708808, ""3"": 0.8737089322431891, ""4"": 0.9637718371403627, ""5"": 0.7437861208279362, ""6"": 0.7211634914254559, ""7"": 0.9300473232300391, ""8"": 0.9650454424589165, ""9"": 0.9688709357088603, ""10"": 0.7219930496683086, ""11"": 0.8445149014761721, ""12"": 0.7179475431238062, ""13"": 0.8812027253523621, ""14"": 0.8745790484691778, ""15"": 0.7018636964844698, ""16"": 0.7009134481951695, ""17"": 0.7378638962691003, ""18"": 0.7447020323683654, ""19"": 0.8121261563322382, ""20"": 0.9935157645754306, ""21"": 0.8653759142501801, ""22"": 0.8440279195840991, ""23"": 0.8561302084462648}","{""0"": 0.9816581921051593, ""1"": 0.9176371185253333, ""2"": 0.9255073668595556, ""3"": 0.9614136668246973, ""4"": 0.9772473971630076, ""5"": 0.8752807041493597, ""6"": 0.8199116471861005}","{""winter"": 0.8869407790432621, ""spring"": 0.8473573113405938, ""summer"": 0.9463021071447834, ""fall"": 0.866449481737011}",2.840725888313942,2,303,425,973,303,2025-02-25 21:49:16.818730,,420.0,420.0,65.68360807709028,,,,255.07174554751663,,,,Clear,Heavy,True,7215.0190087590945,General,,0.2835322459180379,10,Mukamana Jean,driverd2c11346@example.com,DL00973,113,24597.09,0.7822874703707646,0.7257367995381644,19.54328825458084,0.7786807857396812,"{""highway"": 69.59943182454182, ""city"": 32.910662302294746, ""residential"": 15.280940729819902}",45,7,0.9188996219777704,0.9183779626185596,4.112387964845143,4,"['Basic', 'Advanced']","[""R436"", ""R414"", ""R154""]",0.3636679915056883,973,VEH0425,YuTong,59,Coaster,maintenance,183,87858.87790130007,2012,5.709786992809866,0.5695454838526827,2024-10-13,94,11055.994580634324,0.277400654052452,50.23126964481571,"{""co2"": 150.75355836351287, ""nox"": 48.84732398740673}",0.0078512506866837,0.0479424515269309,"{""engine_temp"": 208.0699202220364, ""oil_pressure"": 40.75371529342668, ""battery"": 12.148358473868493}",1.1655341531626775,973.0,,425
R303,411.1813875515138,Karongi,Musanze,7,255.07174554751663,0.5517597587701933,11.627864353522416,43.05877763179104,0.6097361818993956,"{""0"": 0.7227490520590623, ""1"": 0.9035644997670516, ""2"": 0.8291156538708808, ""3"": 0.8737089322431891, ""4"": 0.9637718371403627, ""5"": 0.7437861208279362, ""6"": 0.7211634914254559, ""7"": 0.9300473232300391, ""8"": 0.9650454424589165, ""9"": 0.9688709357088603, ""10"": 0.7219930496683086, ""11"": 0.8445149014761721, ""12"": 0.7179475431238062, ""13"": 0.8812027253523621, ""14"": 0.8745790484691778, ""15"": 0.7018636964844698, ""16"": 0.7009134481951695, ""17"": 0.7378638962691003, ""18"": 0.7447020323683654, ""19"": 0.8121261563322382, ""20"": 0.9935157645754306, ""21"": 0.8653759142501801, ""22"": 0.8440279195840991, ""23"": 0.8561302084462648}","{""0"": 0.9816581921051593, ""1"": 0.9176371185253333, ""2"": 0.9255073668595556, ""3"": 0.9614136668246973, ""4"": 0.9772473971630076, ""5"": 0.8752807041493597, ""6"": 0.8199116471861005}","{""winter"": 0.8869407790432621, ""spring"": 0.8473573113405938, ""summer"": 0.9463021071447834, ""fall"": 0.866449481737011}",2.840725888313942,2,303,690,4,303,2024-10-16 03:53:57.818730,2024-10-16 09:45:32.863179,351.5840741540053,420.0,58.23533410182701,34.38924417924248,23.846089922584525,247.26627419238636,255.07174554751663,42.19752128204913,49.28322504864697,37.997148222215785,Fog,Light,True,1698.5029875239643,Fragile,,0.6511438785322682,62,Mukamana Claude,driver5848a461@example.com,DL00004,61,38736.53,0.9518738497103753,0.7442718156406404,14.788767566507522,0.8889553518893221,"{""highway"": 66.87666293594683, ""city"": 29.546248599832946, ""residential"": 19.276325613507886}",31,13,0.6024331327121221,0.8835106018942407,3.875981383307839,5,['Basic'],"[""R286"", ""R098"", ""R069""]",0.1442226163736578,4,VEH0690,Toyota Land Cruiser,81,Coaster,inactive,175,3489.500517840012,2023,10.933896975473964,0.5229828422290375,2025-02-25,74,5142.0963553187385,0.1097792140389343,46.24270486250299,"{""co2"": 215.130742695307, ""nox"": 40.142910160452956}",0.0078382970306985,0.0284249228133249,"{""engine_temp"": 196.03106875537486, ""oil_pressure"": 61.5403215736265, ""battery"": 12.89961804894547}",0.8019117362315573,4.0,144.0,690
R308,365.57433012445694,Nyamagabe,Butare,1,104.0549278323486,0.7113965796360632,29.64137104860168,19.787050091810094,0.5716181891995521,"{""0"": 0.8545237157841475, ""1"": 0.8031572905925387, ""2"": 0.8178568141510538, ""3"": 0.8253052162096796, ""4"": 0.9407907800842561, ""5"": 0.8583917512401129, ""6"": 0.8732225124190185, ""7"": 0.857905093432838, ""8"": 0.8649178261788121, ""9"": 0.797558920250807, ""10"": 0.8563822811631964, ""11"": 0.7440121241332266, ""12"": 0.8366129103004567, ""13"": 0.8258046237993387, ""14"": 0.8973460544293087, ""15"": 0.9258586615217199, ""16"": 0.9028160809778794, ""17"": 0.7913233350715382, ""18"": 0.9378140456429753, ""19"": 0.9211722783604706, ""20"": 0.9685493716448197, ""21"": 0.9414183902100414, ""22"": 0.887201988521067, ""23"": 0.9708225286476369}","{""0"": 0.892172342471415, ""1"": 0.8677512948794115, ""2"": 0.9177491347347103, ""3"": 0.8073992602719825, ""4"": 0.8001864013728957, ""5"": 0.8146720362992549, ""6"": 0.8842124943113666}","{""winter"": 0.7654283331048858, ""spring"": 0.8571688035595922, ""summer"": 0.9995015651717458, ""fall"": 0.8231468305678493}",5.512006207399233,10,308,511,134,308,2025-01-29 02:01:10.818730,2025-01-29 03:03:26.166243,62.25579188301541,60.0,71.65749828689141,32.83050561684651,38.8269926700449,106.07241658614912,104.0549278323486,102.2289622004674,130.24139136670257,11.050000620313986,Clear,Light,True,3037.822489082408,Perishable,,0.1705241869644086,2,Kamanzi Emmanuel,driver0213eaad@example.com,DL00134,192,23615.29,0.7258960397814718,0.8021978791591411,9.506808161421016,0.8455253430216765,"{""highway"": 56.80868626733143, ""city"": 34.26734228559743, ""residential"": 17.591815453753163}",24,23,0.7657423560461109,0.9325801399033012,3.7920247172624393,4,['Basic'],"[""R436"", ""R245"", ""R266""]",0.4666273329202397,134,VEH0511,Isuzu D-Max,41,Coach,active,178,22818.613969268252,2021,10.994019943953765,0.7389934437913313,2024-11-19,114,8620.091446835526,0.1680035757247925,53.189481017558485,"{""co2"": 182.82856695519058, ""nox"": 37.87306038927205}",0.0041820849166362,0.0081600139818296,"{""engine_temp"": 183.7951800713341, ""oil_pressure"": 41.63504114230129, ""battery"": 12.599673205719967}",0.740685520598668,134.0,317.0,511
